user_id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1128735,SF_CI,44.00,44.00,46.00,48.00,42.00,44.00
1117824,SF_CI,42.00,48.00,50.00,62.00,38.00,42.00
1071578,SF_CI,60.00,42.00,64.00,62.00,56.00,50.00
1146465,SF_CI,62.00,52.00,66.00,64.00,62.00,48.00
1116736,SF_CI,46.00,44.00,50.00,48.00,44.00,38.00
1308923,SF_CI,60.00,48.00,64.00,62.00,46.00,62.00
1137880,SF_CI,44.00,38.00,54.00,62.00,50.00,46.00
1302854,SF_CI,46.00,54.00,56.00,60.00,42.00,50.00
1105053,SF_CI,50.00,38.00,52.00,54.00,42.00,48.00
1315590,SF_CI,42.00,42.00,54.00,56.00,38.00,52.00
1203909,SF_CI,48.00,44.00,58.00,54.00,42.00,48.00
1105008,SF_CI,52.00,36.00,58.00,56.00,52.00,34.00
1096706,SF_CI,52.00,42.00,62.00,54.00,48.00,46.00
1098632,SF_CI,48.00,54.00,58.00,66.00,48.00,50.00
1292356,SF_CI,56.00,46.00,60.00,70.00,58.00,56.00
934851,SF_CI,52.00,50.00,54.00,58.00,52.00,52.00
1115785,SF_CI,44.00,44.00,44.00,50.00,24.00,36.00
1205019,SF_CI,42.00,42.00,44.00,50.00,30.00,38.00
1111560,SF_CI,48.00,46.00,54.00,56.00,48.00,50.00
1105361,SF_CI,36.00,36.00,38.00,40.00,36.00,32.00
1093457,SF_CI,64.00,50.00,64.00,68.00,44.00,52.00
1095398,SF_CI,46.00,50.00,64.00,56.00,54.00,54.00
1232127,SF_CI,32.00,38.00,50.00,52.00,32.00,36.00
1305395,SF_CI,38.00,40.00,50.00,48.00,42.00,42.00
1118362,SF_CI,38.00,32.00,46.00,40.00,36.00,30.00
1317901,SF_CI,40.00,48.00,64.00,54.00,48.00,52.00
1131292,SF_CI,54.00,40.00,56.00,58.00,34.00,46.00
1113117,SF_CI,54.00,48.00,64.00,66.00,50.00,60.00
1133758,SF_CI,60.00,50.00,66.00,64.00,46.00,62.00
1136947,SF_CI,48.00,52.00,58.00,64.00,54.00,56.00
138565,SF_CI,52.00,42.00,56.00,60.00,50.00,54.00
1035264,SF_CI,48.00,46.00,62.00,68.00,60.00,54.00
1099037,SF_CI,16.00,20.00,20.00,20.00,12.00,18.00
1119970,SF_CI,36.00,36.00,36.00,42.00,32.00,26.00
1113663,SF_CI,46.00,34.00,52.00,60.00,44.00,36.00
1144272,SF_CI,56.00,56.00,58.00,60.00,44.00,54.00
1139095,SF_CI,40.00,28.00,50.00,46.00,38.00,42.00
1095016,SF_CI,50.00,48.00,54.00,68.00,50.00,52.00
1106883,SF_CI,54.00,38.00,58.00,64.00,52.00,56.00
1124012,SF_CI,46.00,34.00,56.00,58.00,50.00,50.00
1136737,SF_CI,46.00,38.00,52.00,50.00,48.00,46.00
1093505,SF_CI,56.00,50.00,62.00,66.00,52.00,58.00
1308538,SF_CI,42.00,46.00,50.00,52.00,48.00,40.00
1139041,SF_CI,6.00,58.00,58.00,60.00,46.00,52.00
1298719,SF_CI,64.00,56.00,64.00,70.00,58.00,56.00
1090224,SF_CI,32.00,36.00,38.00,52.00,32.00,30.00
1312461,SF_CI,52.00,44.00,56.00,66.00,54.00,46.00
1097178,SF_CI,50.00,48.00,52.00,58.00,38.00,50.00
1098723,SF_CI,44.00,30.00,48.00,58.00,46.00,34.00
1094122,SF_CI,26.00,18.00,26.00,28.00,26.00,22.00
1089993,SF_CI,40.00,38.00,56.00,54.00,48.00,46.00
1217097,SF_CI,56.00,58.00,60.00,62.00,48.00,50.00
1110855,SF_CI,54.00,40.00,68.00,66.00,58.00,40.00
1132897,SF_CI,36.00,38.00,44.00,44.00,32.00,34.00
1134332,SF_CI,56.00,56.00,68.00,64.00,60.00,64.00
1308718,SF_CI,54.00,46.00,56.00,58.00,46.00,48.00
1109084,SF_CI,46.00,46.00,54.00,60.00,46.00,44.00
1131926,SF_CI,42.00,32.00,50.00,48.00,42.00,40.00
1136381,SF_CI,42.00,32.00,46.00,48.00,42.00,36.00
1131648,SF_CI,40.00,34.00,54.00,58.00,46.00,36.00
1040673,SF_CI,60.00,48.00,68.00,72.00,64.00,60.00
1109422,SF_CI,50.00,28.00,58.00,60.00,46.00,40.00
1386264,SF_CI,44.00,40.00,46.00,48.00,42.00,44.00
1140144,SF_CI,50.00,40.00,62.00,68.00,54.00,58.00
1402026,SF_CI,64.00,54.00,68.00,70.00,58.00,54.00
1092753,SF_CI,48.00,44.00,54.00,50.00,42.00,50.00
1133800,SF_CI,54.00,48.00,62.00,64.00,58.00,50.00
1141351,SF_CI,30.00,34.00,48.00,46.00,16.00,34.00
1131460,SF_CI,48.00,52.00,56.00,64.00,44.00,52.00
1119821,SF_CI,62.00,50.00,64.00,72.00,58.00,62.00
1294074,SF_CI,54.00,42.00,72.00,64.00,60.00,58.00
1289935,SF_CI,56.00,48.00,64.00,70.00,52.00,62.00
1128512,SF_CI,54.00,44.00,60.00,64.00,56.00,54.00
1107843,SF_CI,30.00,44.00,52.00,50.00,48.00,48.00
1116211,SF_CI,48.00,44.00,56.00,60.00,48.00,46.00
1118403,SF_CI,56.00,56.00,70.00,58.00,46.00,44.00
1104659,SF_CI,58.00,50.00,60.00,64.00,46.00,52.00
1103490,SF_CI,24.00,22.00,56.00,48.00,32.00,36.00
1126705,SF_CI,50.00,48.00,56.00,62.00,52.00,54.00
1127826,SF_CI,56.00,42.00,58.00,62.00,54.00,56.00
1387262,SF_CI,54.00,52.00,62.00,58.00,54.00,54.00
1300397,SF_CI,54.00,52.00,70.00,56.00,50.00,52.00
1400522,SF_CI,60.00,54.00,60.00,62.00,52.00,60.00
1092554,SF_CI,30.00,26.00,32.00,36.00,24.00,22.00
1289604,SF_CI,38.00,40.00,44.00,66.00,38.00,44.00
1134700,SF_CI,44.00,48.00,50.00,54.00,36.00,40.00
1127312,SF_CI,48.00,50.00,66.00,60.00,56.00,50.00
1109879,SF_CI,44.00,40.00,62.00,56.00,42.00,34.00
1313580,SF_CI,56.00,46.00,58.00,60.00,50.00,50.00
1129169,SF_CI,54.00,38.00,70.00,64.00,54.00,42.00
1094606,SF_CI,40.00,36.00,52.00,58.00,32.00,40.00
1292932,SF_CI,30.00,32.00,48.00,56.00,38.00,40.00
1103335,SF_CI,50.00,38.00,54.00,58.00,52.00,50.00
1306232,SF_CI,52.00,42.00,54.00,60.00,52.00,38.00
1380245,SF_CI,56.00,48.00,58.00,70.00,50.00,52.00
1105475,SF_CI,66.00,72.00,74.00,78.00,72.00,72.00
1094945,SF_CI,48.00,50.00,62.00,60.00,54.00,58.00
1110654,SF_CI,62.00,54.00,72.00,68.00,58.00,68.00
1131495,SF_CI,56.00,50.00,56.00,60.00,44.00,42.00
1132544,SF_CI,54.00,52.00,58.00,64.00,54.00,56.00
1068299,SF_CI,50.00,48.00,50.00,54.00,36.00,46.00
1111873,SF_CI,48.00,58.00,62.00,62.00,48.00,62.00
795762,SF_CI,60.00,54.00,70.00,64.00,62.00,52.00
1093264,SF_CI,52.00,56.00,58.00,60.00,46.00,50.00
1373697,SF_CI,58.00,46.00,62.00,64.00,48.00,60.00
1132886,SF_CI,44.00,38.00,46.00,52.00,30.00,44.00
1176379,SF_CI,54.00,52.00,56.00,64.00,44.00,52.00
1122372,SF_CI,44.00,46.00,50.00,60.00,28.00,46.00
1103730,SF_CI,54.00,48.00,56.00,62.00,50.00,52.00
1087265,SF_CI,54.00,40.00,58.00,56.00,46.00,50.00
1129757,SF_CI,52.00,38.00,62.00,66.00,58.00,50.00
1316749,SF_CI,48.00,50.00,62.00,52.00,50.00,50.00
1095371,SF_CI,30.00,26.00,34.00,32.00,24.00,30.00
1126724,SF_CI,56.00,34.00,60.00,58.00,38.00,44.00
1109652,SF_CI,58.00,50.00,64.00,70.00,58.00,58.00
1307817,SF_CI,52.00,44.00,54.00,60.00,52.00,38.00
1139800,SF_CI,60.00,58.00,66.00,64.00,54.00,48.00
1274889,SF_CI,42.00,42.00,44.00,52.00,38.00,40.00
1094832,SF_CI,52.00,48.00,52.00,66.00,52.00,50.00
1131884,SF_CI,78.00,68.00,78.00,80.00,72.00,78.00
1396796,SF_CI,52.00,46.00,62.00,54.00,52.00,38.00
1106530,SF_CI,58.00,44.00,68.00,66.00,58.00,64.00
1094132,SF_CI,48.00,38.00,58.00,54.00,40.00,54.00
1376794,SF_CI,44.00,32.00,50.00,46.00,34.00,36.00
1079695,SF_CI,52.00,50.00,56.00,60.00,54.00,50.00
1144527,SF_CI,48.00,40.00,50.00,56.00,46.00,40.00
1136953,SF_CI,58.00,48.00,78.00,66.00,54.00,48.00
1077981,SF_CI,60.00,48.00,62.00,66.00,58.00,60.00
1311060,SF_CI,52.00,48.00,56.00,54.00,48.00,50.00
1102810,SF_CI,52.00,48.00,60.00,62.00,52.00,58.00
1118811,SF_CI,66.00,68.00,70.00,72.00,62.00,62.00
1095340,SF_CI,42.00,38.00,60.00,62.00,56.00,42.00
1034411,SF_CI,48.00,48.00,56.00,62.00,52.00,44.00
621975,SF_CI,54.00,40.00,56.00,58.00,54.00,46.00
1121374,SF_CI,54.00,50.00,60.00,64.00,56.00,52.00
975085,SF_CI,50.00,48.00,56.00,60.00,44.00,40.00
1105153,SF_CI,52.00,48.00,56.00,66.00,56.00,56.00
1318633,SF_CI,36.00,36.00,44.00,42.00,34.00,38.00
1396193,SF_CI,48.00,38.00,58.00,56.00,42.00,30.00
1316409,SF_CI,54.00,54.00,60.00,64.00,50.00,54.00
1114748,SF_CI,48.00,42.00,52.00,54.00,46.00,36.00
1066296,SF_CI,56.00,48.00,66.00,62.00,58.00,58.00
1126025,SF_CI,38.00,44.00,46.00,50.00,28.00,36.00
1297526,SF_CI,36.00,36.00,40.00,42.00,34.00,32.00
1292192,SF_CI,58.00,52.00,62.00,60.00,58.00,56.00
1113727,SF_CI,66.00,62.00,76.00,68.00,56.00,60.00
1100472,SF_CI,48.00,44.00,70.00,58.00,50.00,54.00
1137706,SF_CI,56.00,52.00,66.00,60.00,54.00,56.00
1317455,SF_CI,52.00,46.00,60.00,58.00,48.00,50.00
1169361,SF_CI,40.00,42.00,62.00,62.00,56.00,54.00
552942,SF_CI,48.00,40.00,56.00,62.00,54.00,48.00
1145438,SF_CI,52.00,48.00,56.00,64.00,52.00,42.00
1099689,SF_CI,14.00,46.00,48.00,52.00,46.00,36.00
1110544,SF_CI,62.00,54.00,64.00,68.00,58.00,48.00
907788,SF_CI,50.00,52.00,62.00,60.00,56.00,58.00
1065593,SF_CI,54.00,50.00,68.00,64.00,48.00,48.00
1110883,SF_CI,62.00,52.00,64.00,68.00,50.00,54.00
1123154,SF_CI,56.00,50.00,60.00,70.00,58.00,54.00
1141353,SF_CI,62.00,56.00,66.00,74.00,62.00,58.00
1110997,SF_CI,56.00,56.00,62.00,64.00,54.00,56.00
1074803,SF_CI,56.00,50.00,60.00,64.00,58.00,52.00
1395820,SF_CI,22.00,26.00,26.00,34.00,22.00,26.00
1138832,SF_CI,28.00,18.00,34.00,38.00,30.00,22.00
1144794,SF_CI,52.00,42.00,54.00,66.00,48.00,48.00
1393599,SF_CI,40.00,46.00,64.00,60.00,50.00,46.00
1129174,SF_CI,54.00,56.00,60.00,58.00,44.00,54.00
1247633,SF_CI,52.00,54.00,62.00,60.00,50.00,46.00
1097568,SF_CI,36.00,34.00,40.00,46.00,36.00,32.00
1106147,SF_CI,50.00,50.00,62.00,56.00,38.00,52.00
1059366,SF_CI,54.00,56.00,60.00,64.00,56.00,56.00
1113850,SF_CI,58.00,58.00,66.00,76.00,62.00,52.00
1103559,SF_CI,54.00,36.00,62.00,60.00,58.00,50.00
1293559,SF_CI,50.00,42.00,64.00,72.00,62.00,46.00
1083447,SF_CI,46.00,42.00,50.00,58.00,40.00,38.00
1093972,SF_CI,60.00,54.00,62.00,72.00,60.00,52.00
905839,SF_CI,48.00,46.00,50.00,52.00,48.00,42.00
1107014,SF_CI,50.00,50.00,60.00,52.00,42.00,46.00
1095782,SF_CI,52.00,50.00,64.00,66.00,62.00,52.00
1252827,SF_CI,42.00,34.00,46.00,44.00,40.00,32.00
1122982,SF_CI,58.00,68.00,70.00,72.00,62.00,66.00
1119037,SF_CI,36.00,22.00,48.00,60.00,46.00,44.00
1105497,SF_CI,52.00,46.00,54.00,66.00,46.00,42.00
1137704,SF_CI,52.00,36.00,62.00,56.00,50.00,50.00
1096898,SF_CI,54.00,48.00,56.00,60.00,54.00,36.00
1301919,SF_CI,66.00,62.00,72.00,72.00,70.00,70.00
1287592,SF_CI,52.00,56.00,58.00,58.00,54.00,56.00
1093378,SF_CI,38.00,34.00,54.00,56.00,46.00,44.00
1099451,SF_CI,48.00,38.00,50.00,56.00,46.00,48.00
1315992,SF_CI,44.00,42.00,52.00,54.00,50.00,48.00
1310667,SF_CI,58.00,48.00,60.00,62.00,50.00,60.00
1120758,SF_CI,48.00,44.00,50.00,56.00,48.00,32.00
1303804,SF_CI,46.00,52.00,54.00,56.00,42.00,38.00
1112724,SF_CI,58.00,50.00,68.00,70.00,54.00,50.00
1110134,SF_CI,44.00,44.00,58.00,70.00,42.00,46.00
1096354,SF_CI,40.00,46.00,64.00,56.00,52.00,40.00
1122758,SF_CI,44.00,50.00,66.00,64.00,50.00,56.00
1386763,SF_CI,52.00,52.00,66.00,68.00,64.00,50.00
1226130,SF_CI,46.00,36.00,52.00,54.00,38.00,46.00
1074531,SF_CI,44.00,40.00,48.00,54.00,28.00,46.00
1300818,SF_CI,50.00,54.00,58.00,56.00,52.00,44.00
1116910,SF_CI,52.00,46.00,58.00,60.00,56.00,52.00
1315927,SF_CI,46.00,44.00,50.00,56.00,48.00,48.00
1099393,SF_CI,50.00,54.00,66.00,64.00,50.00,62.00
1094206,SF_CI,34.00,26.00,36.00,38.00,30.00,28.00
1295140,SF_CI,48.00,46.00,50.00,56.00,44.00,46.00
1110823,SF_CI,58.00,50.00,62.00,66.00,50.00,56.00
1096797,SF_CE,50.00,42.00,62.00,46.00,64.00,40.00
1122252,SF_CE,62.00,48.00,64.00,62.00,68.00,60.00
1111836,SF_CE,54.00,48.00,62.00,48.00,66.00,48.00
1124453,SF_CE,40.00,50.00,62.00,50.00,60.00,50.00
1304192,SF_CE,54.00,50.00,58.00,56.00,60.00,48.00
1085993,SF_CE,46.00,38.00,60.00,50.00,56.00,40.00
1124042,SF_CE,60.00,50.00,66.00,58.00,62.00,60.00
1111402,SF_CE,50.00,50.00,62.00,46.00,60.00,56.00
1398395,SF_CE,28.00,20.00,38.00,30.00,30.00,28.00
1084794,SF_CE,60.00,46.00,64.00,56.00,62.00,60.00
1000218,SF_CE,50.00,56.00,60.00,56.00,58.00,54.00
1112546,SF_CE,52.00,44.00,54.00,52.00,54.00,48.00
1292255,SF_CE,50.00,44.00,58.00,44.00,52.00,44.00
1094997,SF_CE,54.00,50.00,64.00,64.00,64.00,62.00
1397318,SF_CE,48.00,50.00,56.00,52.00,64.00,40.00
1117247,SF_CE,20.00,32.00,50.00,44.00,48.00,46.00
1136533,SF_CE,46.00,48.00,62.00,58.00,66.00,52.00
1302140,SF_CE,50.00,52.00,54.00,52.00,60.00,52.00
1097147,SF_CE,48.00,44.00,56.00,54.00,64.00,54.00
1133496,SF_CE,18.00,12.00,22.00,20.00,20.00,18.00
1106472,SF_CE,44.00,46.00,80.00,42.00,46.00,40.00
1392403,SF_CE,48.00,38.00,54.00,44.00,60.00,52.00
1085541,SF_CE,56.00,52.00,64.00,56.00,60.00,54.00
1065419,SF_CE,54.00,56.00,62.00,44.00,64.00,54.00
1143348,SF_CE,44.00,44.00,60.00,50.00,52.00,34.00
1103977,SF_CE,48.00,50.00,52.00,46.00,60.00,42.00
1084699,SF_CE,46.00,50.00,54.00,52.00,64.00,46.00
1103344,SF_CE,36.00,22.00,38.00,36.00,38.00,32.00
1400053,SF_CE,62.00,46.00,66.00,60.00,68.00,62.00
1128191,SF_CE,46.00,36.00,62.00,50.00,50.00,42.00
1293882,SF_CE,48.00,44.00,54.00,48.00,58.00,42.00
1093536,SF_CE,22.00,14.00,26.00,22.00,24.00,20.00
1293767,SF_CE,50.00,42.00,54.00,42.00,56.00,40.00
1313335,SF_CE,50.00,50.00,50.00,36.00,56.00,50.00
1117002,SF_CE,60.00,50.00,64.00,60.00,62.00,46.00
1301180,SF_CE,58.00,60.00,68.00,48.00,62.00,60.00
1094843,SF_CE,50.00,40.00,56.00,40.00,52.00,28.00
953622,SF_CE,46.00,34.00,70.00,52.00,62.00,44.00
997482,SF_CE,56.00,54.00,62.00,58.00,70.00,58.00
1104296,SF_CE,32.00,40.00,40.00,36.00,40.00,36.00
1121109,SF_CE,54.00,54.00,66.00,58.00,62.00,52.00
538806,SF_CE,38.00,46.00,56.00,50.00,54.00,38.00
1098157,SF_CE,48.00,50.00,50.00,42.00,50.00,38.00
1102254,SF_CE,48.00,48.00,56.00,50.00,56.00,48.00
1308628,SF_CE,48.00,44.00,56.00,50.00,52.00,50.00
1304204,SF_CE,48.00,50.00,50.00,50.00,54.00,44.00
1282406,SF_CE,56.00,48.00,60.00,56.00,62.00,58.00
1091948,SF_CE,58.00,50.00,64.00,54.00,66.00,44.00
1319366,SF_CE,44.00,42.00,58.00,36.00,52.00,34.00
1095784,SF_CE,56.00,42.00,60.00,58.00,64.00,56.00
1118354,SF_CE,52.00,52.00,58.00,50.00,54.00,52.00
1110577,SF_CE,36.00,28.00,46.00,36.00,38.00,30.00
1067494,SF_CE,26.00,34.00,40.00,28.00,42.00,34.00
1122214,SF_CE,48.00,52.00,62.00,52.00,54.00,50.00
1136354,SF_CE,60.00,58.00,62.00,58.00,62.00,50.00
1299602,SF_CE,48.00,46.00,56.00,48.00,54.00,52.00
1104616,SF_CE,54.00,58.00,68.00,56.00,70.00,56.00
1103280,SF_CE,56.00,40.00,58.00,54.00,64.00,52.00
1104475,SF_CE,56.00,50.00,62.00,48.00,64.00,58.00
1126139,SF_CE,56.00,50.00,68.00,52.00,72.00,62.00
1314124,SF_CE,44.00,42.00,58.00,48.00,56.00,54.00
1297504,SF_CE,48.00,44.00,56.00,54.00,60.00,46.00
1115716,SF_CE,46.00,46.00,60.00,52.00,68.00,44.00
1108430,SF_CE,56.00,44.00,64.00,56.00,58.00,46.00
968261,SF_CE,54.00,38.00,56.00,52.00,64.00,50.00
1366269,SF_CE,44.00,52.00,56.00,50.00,58.00,48.00
747482,SF_CE,54.00,44.00,68.00,64.00,66.00,48.00
1083079,SF_CE,52.00,50.00,54.00,50.00,68.00,54.00
1140380,SF_CE,52.00,54.00,66.00,54.00,64.00,58.00
441219,SF_CE,46.00,50.00,58.00,48.00,50.00,44.00
1312933,SF_CE,48.00,54.00,60.00,54.00,58.00,50.00
1107864,SF_CE,18.00,20.00,20.00,12.00,20.00,20.00
1267437,SF_CE,62.00,44.00,72.00,60.00,64.00,56.00
1313859,SF_CE,58.00,56.00,68.00,52.00,60.00,58.00
1292584,SF_CE,62.00,54.00,62.00,60.00,74.00,54.00
1306768,SF_CE,62.00,60.00,68.00,64.00,66.00,58.00
1089398,SF_CE,46.00,48.00,60.00,58.00,64.00,50.00
1113558,SF_CE,44.00,38.00,44.00,38.00,48.00,40.00
1098803,SF_CE,54.00,54.00,62.00,50.00,60.00,56.00
1302116,SF_CE,52.00,50.00,60.00,52.00,62.00,44.00
889464,SF_CE,56.00,38.00,62.00,60.00,70.00,48.00
1063497,SF_CE,64.00,44.00,66.00,54.00,68.00,38.00
1285081,SF_CE,50.00,48.00,54.00,52.00,56.00,46.00
1111346,SF_CE,34.00,32.00,36.00,34.00,36.00,32.00
1136582,SF_CE,54.00,52.00,60.00,54.00,56.00,46.00
1097559,SF_CE,32.00,22.00,36.00,34.00,42.00,26.00
1304445,SF_CE,54.00,54.00,64.00,56.00,62.00,48.00
1125449,SF_CE,52.00,46.00,54.00,48.00,54.00,52.00
1109529,SF_CE,68.00,76.00,90.00,52.00,82.00,56.00
1101651,SF_CE,46.00,48.00,50.00,48.00,52.00,48.00
1145052,SF_CE,42.00,48.00,66.00,50.00,68.00,58.00
1120905,SF_CE,44.00,44.00,58.00,56.00,64.00,40.00
1101671,SF_CE,46.00,36.00,58.00,54.00,54.00,46.00
1091415,SF_CE,60.00,62.00,64.00,58.00,64.00,56.00
1121116,SF_CE,50.00,46.00,58.00,52.00,54.00,50.00
1094155,SF_CE,56.00,56.00,60.00,54.00,60.00,60.00
1096126,SF_CE,56.00,46.00,66.00,58.00,60.00,54.00
1091259,SF_CE,62.00,56.00,66.00,66.00,66.00,58.00
1126335,SF_CE,54.00,56.00,64.00,62.00,66.00,58.00
1400112,SF_CE,64.00,52.00,64.00,62.00,66.00,56.00
1145068,SF_CE,54.00,52.00,72.00,36.00,56.00,54.00
1137072,SF_CE,60.00,54.00,62.00,56.00,64.00,42.00
1103603,SF_CE,38.00,40.00,44.00,42.00,48.00,40.00
1298202,SF_CE,56.00,50.00,60.00,58.00,58.00,54.00
1275294,SF_CE,54.00,54.00,54.00,52.00,66.00,52.00
1130021,SF_CE,52.00,52.00,56.00,48.00,54.00,46.00
1120799,SF_CE,34.00,32.00,40.00,40.00,40.00,38.00
1012102,SF_CE,56.00,46.00,58.00,54.00,60.00,58.00
1396975,SF_CE,50.00,46.00,54.00,52.00,60.00,48.00
1127406,SF_CE,48.00,42.00,62.00,54.00,60.00,40.00
1101094,SF_CE,58.00,48.00,60.00,58.00,60.00,40.00
1102949,SF_CE,58.00,56.00,66.00,56.00,64.00,44.00
1392028,SF_CE,40.00,40.00,56.00,46.00,52.00,38.00
1097589,SF_CE,62.00,42.00,74.00,68.00,70.00,52.00
1095995,SF_CE,44.00,44.00,50.00,34.00,52.00,36.00
1140937,SF_CE,12.00,14.00,16.00,14.00,18.00,14.00
969852,SF_CE,46.00,44.00,58.00,52.00,66.00,42.00
976037,SF_CE,52.00,46.00,56.00,54.00,60.00,54.00
1111384,SF_CE,54.00,40.00,54.00,48.00,58.00,40.00
1120556,SF_CE,54.00,52.00,58.00,52.00,62.00,50.00
1114977,SF_CE,68.00,56.00,72.00,62.00,70.00,62.00
1378151,SF_CE,64.00,60.00,68.00,62.00,66.00,60.00
1109242,SF_CE,50.00,52.00,74.00,54.00,54.00,54.00
1393239,SF_CE,30.00,34.00,44.00,38.00,50.00,40.00
1298240,SF_CE,52.00,46.00,62.00,54.00,58.00,50.00
1128000,SF_CE,42.00,40.00,46.00,44.00,48.00,42.00
1111624,SF_CE,54.00,62.00,74.00,58.00,64.00,62.00
1121864,SF_CE,52.00,48.00,60.00,52.00,56.00,50.00
1120395,SF_CE,46.00,34.00,66.00,52.00,60.00,50.00
1397056,SF_CE,56.00,40.00,56.00,52.00,58.00,40.00
1105521,SF_CE,58.00,42.00,62.00,56.00,60.00,58.00
1019781,SF_CE,54.00,50.00,64.00,62.00,68.00,60.00
1093805,SF_CE,60.00,50.00,62.00,60.00,62.00,54.00
1111255,SF_CE,54.00,36.00,60.00,60.00,62.00,46.00
1145205,SF_CE,48.00,44.00,52.00,48.00,58.00,32.00
1294303,SF_CE,54.00,42.00,58.00,58.00,64.00,58.00
1145568,SF_CE,58.00,50.00,62.00,60.00,64.00,42.00
1329442,SF_CE,62.00,54.00,64.00,62.00,70.00,48.00
1110849,SF_CE,60.00,50.00,64.00,58.00,62.00,42.00
1091543,SF_CE,54.00,50.00,60.00,56.00,62.00,58.00
1318144,SF_CE,48.00,44.00,54.00,46.00,52.00,30.00
982522,SF_CE,60.00,58.00,72.00,64.00,66.00,62.00
1113496,SF_CE,44.00,52.00,56.00,46.00,62.00,54.00
1270652,SF_CE,42.00,56.00,62.00,54.00,60.00,56.00
1299525,SF_CE,56.00,46.00,64.00,54.00,62.00,44.00
1109280,SF_CE,38.00,36.00,46.00,40.00,48.00,44.00
1124455,SF_CE,32.00,34.00,34.00,32.00,50.00,34.00
1119457,SF_CE,48.00,48.00,52.00,48.00,62.00,52.00
1282057,SF_CE,56.00,58.00,60.00,54.00,62.00,52.00
1097119,SF_CE,54.00,38.00,60.00,54.00,64.00,50.00
1093419,SF_CE,48.00,44.00,64.00,54.00,62.00,48.00
891379,SF_CE,48.00,40.00,50.00,42.00,52.00,44.00
1368940,SF_CE,60.00,52.00,66.00,54.00,64.00,60.00
1393445,SF_CE,52.00,48.00,56.00,52.00,62.00,54.00
1103558,SF_CE,62.00,54.00,72.00,66.00,74.00,56.00
1146236,SF_CE,44.00,44.00,58.00,52.00,62.00,48.00
1098199,SF_CE,50.00,52.00,62.00,54.00,58.00,54.00
1100311,SF_CE,38.00,26.00,48.00,42.00,50.00,34.00
1110881,SF_CE,56.00,54.00,70.00,58.00,66.00,58.00
142474,SF_CE,44.00,50.00,58.00,44.00,54.00,40.00
1376364,SF_CE,6.00,54.00,56.00,52.00,62.00,56.00
1097646,SF_CE,48.00,46.00,54.00,50.00,58.00,42.00
1400700,SF_CE,54.00,46.00,62.00,56.00,56.00,50.00
1093148,SF_CE,60.00,50.00,64.00,52.00,66.00,62.00
545756,SF_CE,48.00,42.00,58.00,48.00,60.00,46.00
1143865,SF_CE,40.00,40.00,52.00,42.00,52.00,52.00
1103781,SF_CE,50.00,54.00,54.00,54.00,56.00,40.00
1089191,SF_CE,46.00,44.00,52.00,50.00,56.00,26.00
1094905,SF_CE,52.00,44.00,58.00,46.00,60.00,32.00
1109995,SF_CE,52.00,50.00,54.00,50.00,62.00,52.00
996200,SF_CE,46.00,40.00,50.00,48.00,48.00,48.00
1141849,SF_CE,44.00,46.00,58.00,52.00,60.00,50.00
1135786,SF_CE,44.00,46.00,60.00,54.00,62.00,42.00
1316693,SF_CE,36.00,34.00,56.00,44.00,50.00,44.00
1113679,SF_CE,52.00,56.00,62.00,60.00,64.00,56.00
1120436,SF_CE,52.00,50.00,54.00,46.00,62.00,48.00
1116063,SF_CE,52.00,48.00,60.00,40.00,58.00,52.00
1206472,SF_CE,46.00,46.00,58.00,50.00,54.00,54.00
1401981,SF_CE,58.00,46.00,62.00,50.00,60.00,52.00
1094451,SF_CE,44.00,28.00,46.00,38.00,50.00,40.00
1145840,SF_CE,52.00,44.00,54.00,42.00,58.00,50.00
1302153,SF_CE,58.00,58.00,68.00,56.00,64.00,62.00
1111466,SF_CE,52.00,42.00,58.00,50.00,54.00,40.00
1366912,SF_CE,54.00,44.00,66.00,56.00,62.00,50.00
1402777,SF_CE,42.00,38.00,46.00,20.00,50.00,30.00
1403345,SF_CE,48.00,48.00,50.00,42.00,54.00,36.00
1320355,SF_CE,46.00,38.00,58.00,46.00,60.00,54.00
1087952,SF_CE,50.00,40.00,54.00,48.00,52.00,46.00
1374056,SF_CE,52.00,50.00,58.00,42.00,56.00,54.00
1094510,SF_CE,22.00,18.00,24.00,24.00,24.00,18.00
1397376,SF_CE,64.00,58.00,70.00,66.00,68.00,64.00
1094431,SF_CE,52.00,48.00,56.00,52.00,58.00,50.00
1137681,SF_CE,56.00,48.00,74.00,60.00,60.00,56.00
1123378,SF_CE,54.00,46.00,64.00,60.00,62.00,56.00
1097321,SF_CE,58.00,58.00,72.00,44.00,62.00,44.00
1136110,SF_CE,76.00,70.00,80.00,70.00,80.00,72.00
1396969,SF_CE,40.00,46.00,52.00,40.00,50.00,36.00
1317709,SF_CE,38.00,44.00,48.00,42.00,46.00,36.00
1373586,SF_CE,54.00,52.00,58.00,36.00,66.00,56.00
1114997,SF_CE,42.00,38.00,64.00,62.00,70.00,50.00
1115602,SF_CE,54.00,38.00,60.00,56.00,58.00,30.00
1304629,SF_CE,34.00,40.00,44.00,36.00,44.00,44.00
1136990,SF_CE,58.00,46.00,64.00,54.00,62.00,36.00
1146382,SF_CE,50.00,46.00,56.00,48.00,58.00,52.00
1295838,SF_CE,46.00,48.00,60.00,52.00,56.00,54.00
